league,season,week,date,event,side,close_spread,home_spread_odds,away_spread_odds,model_p,breakeven_p,EV,tier,y,profit_USD,model_edge_pts
NFL,2021,14,2021-12-09,PIT@MIN,home,3.5,105.0,-117.0,0.6030285590722003,0.4878048780487805,23.620854609801068,Green,1,105.0,3.4999999999999982
NFL,2021,14,2021-12-12,ATL@CAR,home,2.5,-107.0,-104.0,0.5739999930772464,0.5169082125603864,11.044858473822428,Green,0,-100.0,2.5
NFL,2021,14,2021-12-12,SF@CIN,away,-2.5,-108.0,-103.0,0.5739999930772464,0.5073891625615764,13.128153975418455,Green,1,97.09,-2.5
NFL,2021,14,2021-12-12,BAL@CLE,home,3.0,-107.0,-104.0,0.5885748930607881,0.5169082125603864,13.864488657554341,Green,0,-100.0,3.0000000000000004
NFL,2021,14,2021-12-12,DET@DEN,home,13.0,-102.0,-109.0,0.8340139494008468,0.504950495049505,65.16746841075593,Green,1,98.04,13.0
NFL,2021,14,2021-12-12,CHI@GB,home,11.5,-109.0,-102.0,0.8046114540153423,0.5215311004784688,54.27870999009774,Green,1,91.74,11.5
NFL,2021,14,2021-12-12,SEA@HOU,away,-10.0,-116.0,104.0,0.7722474293659675,0.49019607843137253,57.53847559065737,Green,1,104.0,-9.999999999999998
NFL,2021,14,2021-12-12,LV@KC,home,10.0,-103.0,-108.0,0.7722474293659675,0.5073891625615764,52.20022151581689,Green,1,97.09,9.999999999999998
NFL,2021,14,2021-12-12,NYG@LAC,home,9.5,106.0,-118.0,0.7608238682088728,0.4854368932038835,56.7297168510278,Green,1,106.0,9.500000000000002
NFL,2021,14,2021-12-12,NO@NYJ,away,-4.5,-114.0,103.0,0.6314970340004694,0.49261083743842365,28.193897902095287,Green,1,103.0,-4.5
NFL,2021,14,2021-12-12,BUF@TB,home,3.5,-105.0,-106.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,1,95.24,3.4999999999999982
NFL,2021,14,2021-12-12,JAX@TEN,home,8.5,-103.0,-108.0,0.7370667233812597,0.5073891625615764,45.266548394558946,Green,1,97.09,8.5
NFL,2021,14,2021-12-12,DAL@WAS,away,-6.5,103.0,-115.0,0.6861882951103464,0.5348837209302325,28.287376911934324,Green,1,86.96,-6.5000000000000036
NFL,2021,14,2021-12-13,LA@ARI,home,3.0,-116.0,104.0,0.5885748930607881,0.5370370370370371,9.596704225112273,Green,0,-100.0,3.0000000000000004
NFL,2021,15,2021-12-16,KC@LAC,away,-3.0,105.0,-117.0,0.5885748930607881,0.5391705069124424,9.163035721530788,Green,1,85.47,-3.0000000000000004
NFL,2021,15,2021-12-18,NE@IND,away,-1.0,-110.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,0,-100.0,-1.0000000000000024
NFL,2021,15,2021-12-19,GB@BAL,away,-9.5,-116.0,104.0,0.7608238682088728,0.49019607843137253,55.20806911461006,Green,0,-100.0,-9.500000000000002
NFL,2021,15,2021-12-19,CAR@BUF,home,14.0,-114.0,102.0,0.851936772774599,0.5327102803738317,59.924973134880865,Green,1,87.72,13.999999999999988
NFL,2021,15,2021-12-19,CIN@DEN,home,3.0,-101.0,-110.0,0.5885748930607881,0.5024875621890548,17.132231193285563,Green,0,-100.0,3.0000000000000004
NFL,2021,15,2021-12-19,ARI@DET,away,-13.0,-109.0,-102.0,0.8340139494008468,0.504950495049505,65.16746841075593,Green,0,-100.0,-13.0
NFL,2021,15,2021-12-19,HOU@JAX,home,6.0,-101.0,-111.0,0.6728372237476172,0.5024875621890548,33.901269280466394,Green,0,-100.0,5.999999999999999
NFL,2021,15,2021-12-19,NYJ@MIA,home,10.5,102.0,-114.0,0.7833573157367203,0.49504950495049505,58.2381777788175,Green,0,-100.0,10.5
NFL,2021,15,2021-12-19,DAL@NYG,away,-11.5,108.0,-120.0,0.8046114540153423,0.5454545454545454,47.51209990281276,Green,1,83.33,-11.5
NFL,2021,15,2021-12-19,TEN@PIT,home,1.0,-114.0,102.0,0.5297442009973109,0.5327102803738317,-0.5567903391012874,Red,1,87.72,0.9999999999999987
NFL,2021,15,2021-12-19,ATL@SF,home,9.5,102.0,-114.0,0.7608238682088728,0.49504950495049505,53.68642137819231,Green,1,102.0,9.500000000000002
NFL,2021,15,2021-12-19,NO@TB,home,11.5,-110.0,-101.0,0.8046114540153423,0.5238095238095238,53.6076412211108,Green,0,-100.0,11.5
NFL,2021,15,2021-12-20,MIN@CHI,away,-7.0,102.0,-114.0,0.6992999160803341,0.5327102803738317,31.272089509817114,Green,1,87.72,-7.000000000000001
NFL,2021,15,2021-12-20,LV@CLE,away,-3.0,-109.0,-102.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,0,-100.0,-3.0000000000000004
NFL,2021,15,2021-12-21,SEA@LA,home,7.5,108.0,-120.0,0.7121584679299363,0.4807692307692308,48.12896132942676,Green,1,108.0,7.500000000000003
NFL,2021,15,2021-12-21,WAS@PHI,home,10.0,-110.0,-101.0,0.7722474293659675,0.5238095238095238,47.429054697139236,Green,0,0.0,9.999999999999998
NFL,2021,16,2021-12-23,SF@TEN,away,-3.5,-120.0,108.0,0.6030285590722003,0.4807692307692308,25.429940287017672,Green,0,-100.0,-3.4999999999999982
NFL,2021,16,2021-12-25,IND@ARI,home,3.0,-114.0,102.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,0,-100.0,3.0000000000000004
NFL,2021,16,2021-12-25,CLE@GB,home,7.5,-112.0,101.0,0.7121584679299363,0.5283018867924528,34.80142428673795,Green,0,-100.0,7.500000000000003
NFL,2021,16,2021-12-26,DET@ATL,home,7.5,-105.0,-106.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,0,-100.0,7.500000000000003
NFL,2021,16,2021-12-26,TB@CAR,away,-11.5,-117.0,105.0,0.8046114540153423,0.4878048780487805,64.94534807314517,Green,1,105.0,-11.5
NFL,2021,16,2021-12-26,BAL@CIN,home,7.5,-109.0,-102.0,0.7121584679299363,0.5215311004784688,36.55148605262082,Green,1,91.74,7.500000000000003
NFL,2021,16,2021-12-26,WAS@DAL,home,10.5,101.0,-113.0,0.7833573157367203,0.4975124378109453,57.45482046308078,Green,1,101.0,10.5
NFL,2021,16,2021-12-26,LAC@HOU,away,-13.5,-114.0,102.0,0.8431437599271197,0.49504950495049505,70.31503950527818,Green,0,-100.0,-13.5
NFL,2021,16,2021-12-26,PIT@KC,home,10.5,102.0,-114.0,0.7833573157367203,0.49504950495049505,58.2381777788175,Green,1,102.0,10.5
NFL,2021,16,2021-12-26,DEN@LV,away,-1.0,-110.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,0,-100.0,-1.0000000000000024
NFL,2021,16,2021-12-26,LA@MIN,away,-3.5,-108.0,-103.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,1,97.09,-3.4999999999999982
NFL,2021,16,2021-12-26,BUF@NE,home,1.0,-105.0,-106.0,0.5297442009973109,0.5121951219512195,3.4262487661416485,Green,0,-100.0,0.9999999999999987
NFL,2021,16,2021-12-26,JAX@NYJ,home,2.5,100.0,-111.0,0.5739999930772464,0.5,14.799998615449272,Green,1,100.0,2.5
NFL,2021,16,2021-12-26,NYG@PHI,home,11.0,-103.0,-108.0,0.794147109122441,0.5073891625615764,56.51637199209275,Green,1,97.09,10.999999999999998
NFL,2021,16,2021-12-26,CHI@SEA,home,7.0,-108.0,-103.0,0.6992999160803341,0.5192307692307693,34.67998383769398,Green,0,-100.0,7.000000000000001
NFL,2021,16,2021-12-27,MIA@NO,away,-3.0,-101.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,1,90.91,-3.0000000000000004
NFL,2021,17,2022-01-02,LA@BAL,away,-7.0,-101.0,-110.0,0.6992999160803341,0.5238095238095238,33.502711251700156,Green,0,-100.0,-7.000000000000001
NFL,2021,17,2022-01-02,ATL@BUF,home,14.0,-111.0,-101.0,0.851936772774599,0.5260663507109005,61.94473788778414,Green,0,0.0,13.999999999999988
NFL,2021,17,2022-01-02,NYG@CHI,home,7.0,104.0,-115.0,0.6992999160803341,0.49019607843137253,42.65718288038817,Green,1,104.0,7.000000000000001
NFL,2021,17,2022-01-02,KC@CIN,away,-3.5,-108.0,-103.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,0,-100.0,-3.4999999999999982
NFL,2021,17,2022-01-02,ARI@DAL,home,6.5,-108.0,-103.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,0,-100.0,6.5000000000000036
NFL,2021,17,2022-01-02,MIN@GB,home,13.0,105.0,-116.0,0.8340139494008468,0.4878048780487805,70.9728596271736,Green,1,105.0,13.0
NFL,2021,17,2022-01-02,LV@IND,home,8.5,-112.0,100.0,0.7370667233812597,0.5283018867924528,39.51620121145273,Green,0,-100.0,8.5
NFL,2021,17,2022-01-02,DEN@LAC,home,8.0,105.0,-117.0,0.7247512921135721,0.4878048780487805,48.57401488328229,Green,1,105.0,7.999999999999999
NFL,2021,17,2022-01-02,JAX@NE,home,17.5,-102.0,-109.0,0.9042186454717329,0.504950495049505,79.0707513581275,Green,1,98.04,17.499999999999996
NFL,2021,17,2022-01-02,CAR@NO,home,7.0,-101.0,-110.0,0.6992999160803341,0.5024875621890548,39.16760706153184,Green,1,99.01,7.000000000000001
NFL,2021,17,2022-01-02,TB@NYJ,away,-14.5,-110.0,-101.0,0.8603936311204372,0.5024875621890548,71.22685134178998,Green,0,-100.0,-14.49999999999999
NFL,2021,17,2022-01-02,DET@SEA,home,8.5,-114.0,103.0,0.7370667233812597,0.5327102803738317,38.36164807332418,Green,1,87.72,8.5
NFL,2021,17,2022-01-02,HOU@SF,home,14.0,101.0,-113.0,0.851936772774599,0.4975124378109453,71.2392913276944,Green,1,101.0,13.999999999999988
NFL,2021,17,2022-01-02,MIA@TEN,home,3.0,-118.0,106.0,0.5885748930607881,0.5412844036697247,8.736717531569333,Green,1,84.75,3.0000000000000004
NFL,2021,17,2022-01-02,PHI@WAS,away,-6.5,-115.0,103.0,0.6861882951103464,0.49261083743842365,39.29622390740032,Green,0,-100.0,-6.5000000000000036
NFL,2021,17,2022-01-03,CLE@PIT,away,-1.0,-101.0,-110.0,0.529744200997311,0.5238095238095238,1.1329838267593706,Yellow,0,-100.0,-1.0000000000000024
NFL,2021,18,2022-01-08,KC@DEN,away,-11.5,-110.0,-110.0,0.8046114540153423,0.5238095238095238,53.6076412211108,Green,0,-100.0,-11.5
NFL,2021,18,2022-01-08,DAL@PHI,away,-6.5,-110.0,-110.0,0.6861882951103464,0.5238095238095238,30.999583611975222,Green,1,90.91,-6.5000000000000036
NFL,2021,18,2022-01-09,SEA@ARI,home,5.5,-110.0,-110.0,0.6592612417433361,0.5238095238095238,25.85896433281871,Green,0,-100.0,5.5
NFL,2021,18,2022-01-09,NO@ATL,away,-4.5,-100.0,-111.0,0.6314970340004694,0.5260663507109005,20.041328084773912,Green,1,90.09,-4.5
NFL,2021,18,2022-01-09,PIT@BAL,home,3.0,-110.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,-100.0,3.0000000000000004
NFL,2021,18,2022-01-09,NYJ@BUF,home,16.0,-110.0,-110.0,0.8837668542490115,0.5238095238095238,68.71912672026582,Green,1,90.91,15.999999999999998
NFL,2021,18,2022-01-09,CIN@CLE,home,6.5,-110.0,-110.0,0.6861882951103464,0.5238095238095238,30.999583611975222,Green,0,-100.0,6.5000000000000036
NFL,2021,18,2022-01-09,GB@DET,away,-4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,0,-100.0,-4.000000000000001
NFL,2021,18,2022-01-09,TEN@HOU,away,-10.5,-115.0,-105.0,0.7833573157367203,0.5121951219512195,52.941190215264434,Green,0,-100.0,-10.5
NFL,2021,18,2022-01-09,IND@JAX,away,-14.0,-110.0,-110.0,0.851936772774599,0.5238095238095238,62.64247480242344,Green,0,-100.0,-13.999999999999988
NFL,2021,18,2022-01-09,SF@LA,home,3.0,-115.0,-105.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,0,-100.0,3.0000000000000004
NFL,2021,18,2022-01-09,LAC@LV,away,-3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,-3.4999999999999982
NFL,2021,18,2022-01-09,NE@MIA,away,-6.0,-110.0,-110.0,0.6728372237476172,0.5238095238095238,28.45074271545419,Green,0,-100.0,-5.999999999999999
NFL,2021,18,2022-01-09,CHI@MIN,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,1,90.91,3.4999999999999982
NFL,2021,18,2022-01-09,WAS@NYG,away,-6.0,-109.0,-102.0,0.6728372237476172,0.504950495049505,33.248156075508504,Green,1,98.04,-5.999999999999999
NFL,2021,18,2022-01-09,CAR@TB,home,11.0,-110.0,-110.0,0.794147109122441,0.5238095238095238,51.60990265064783,Green,1,90.91,10.999999999999998
NFL,2021,19,2022-01-15,NE@BUF,home,4.5,-100.0,-111.0,0.6314970340004694,0.5,26.299406800093884,Green,1,100.0,4.5
NFL,2021,19,2022-01-15,LV@CIN,home,6.0,-109.0,-103.0,0.6728372237476172,0.5215311004784688,29.011908039680733,Green,1,91.74,5.999999999999999
NFL,2021,19,2022-01-16,SF@DAL,home,3.0,-112.0,100.0,0.5885748930607881,0.5283018867924528,11.408819043649189,Green,0,-100.0,3.0000000000000004
NFL,2021,19,2022-01-16,PIT@KC,home,13.0,111.0,-124.0,0.8340139494008468,0.47393364928909953,75.9769433235787,Green,1,111.0,13.0
NFL,2021,19,2022-01-16,PHI@TB,home,7.5,-104.0,-107.0,0.7121584679299363,0.5098039215686274,39.69262255548751,Green,1,96.15,7.500000000000003
NFL,2021,19,2022-01-17,ARI@LA,home,4.0,105.0,-117.0,0.6173420593950878,0.4878048780487805,26.555122175992995,Green,1,105.0,4.000000000000001
NFL,2021,20,2022-01-22,SF@GB,home,5.5,-114.0,102.0,0.6592612417433361,0.5327102803738317,23.756057660591157,Green,0,-100.0,5.5
NFL,2021,20,2022-01-22,CIN@TEN,home,4.0,-102.0,-109.0,0.6173420593950878,0.504950495049505,22.25793725275268,Green,0,-100.0,4.000000000000001
NFL,2021,20,2022-01-23,BUF@KC,home,2.5,-110.0,-101.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,1,90.91,2.5
NFL,2021,20,2022-01-23,LA@TB,home,2.5,-121.0,108.0,0.5739999930772464,0.5475113122171946,4.8380152645218555,Green,0,-100.0,2.5
NFL,2021,21,2022-01-30,CIN@KC,home,7.0,-115.0,-105.0,0.6992999160803341,0.5348837209302325,30.738679962845083,Green,0,-100.0,7.000000000000001
NFL,2021,21,2022-01-30,SF@LA,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,3.4999999999999982
NFL,2021,22,2022-02-13,LA@CIN,away,-4.5,-110.0,-110.0,0.6314970340004694,0.5238095238095238,20.55852467281689,Green,0,-100.0,-4.5
NFL,2022,1,2022-09-08,BUF@LA,away,-1.0,101.0,-112.0,0.529744200997311,0.5283018867924528,0.273009474491015,Yellow,1,89.29,-1.0000000000000024
NFL,2022,1,2022-09-11,KC@ARI,away,-6.0,-104.0,-107.0,0.6728372237476172,0.5169082125603864,30.165705902576413,Green,1,93.46,-5.999999999999999
NFL,2022,1,2022-09-11,NO@ATL,away,-6.0,-107.0,-103.0,0.6728372237476172,0.5073891625615764,32.60772468035563,Green,0,-100.0,-5.999999999999999
NFL,2022,1,2022-09-11,CLE@CAR,home,2.5,102.0,-112.0,0.5739999930772464,0.49504950495049505,15.947998601603764,Green,0,-100.0,2.5
NFL,2022,1,2022-09-11,SF@CHI,away,-6.5,-111.0,100.0,0.6861882951103464,0.5,37.23765902206928,Green,0,-100.0,-6.5000000000000036
NFL,2022,1,2022-09-11,PIT@CIN,home,7.5,107.0,-119.0,0.7121584679299363,0.4830917874396135,47.41680286149682,Green,0,-100.0,7.500000000000003
NFL,2022,1,2022-09-11,TB@DAL,away,-2.5,-102.0,-108.0,0.5739999930772464,0.5192307692307693,10.548146814877079,Green,1,92.59,-2.5
NFL,2022,1,2022-09-11,PHI@DET,away,-6.0,-100.0,-110.0,0.6728372237476172,0.5238095238095238,28.45074271545419,Green,0,-100.0,-5.999999999999999
NFL,2022,1,2022-09-11,IND@HOU,away,-7.0,-107.0,-103.0,0.6992999160803341,0.5073891625615764,37.82318734398819,Green,0,-100.0,-7.000000000000001
NFL,2022,1,2022-09-11,LV@LAC,home,3.5,-104.0,-106.0,0.6030285590722003,0.5098039215686274,18.286371202623908,Green,1,96.15,3.4999999999999982
NFL,2022,1,2022-09-11,NE@MIA,home,3.0,-106.0,-104.0,0.5885748930607881,0.5145631067961165,14.383422613700336,Green,1,94.34,3.0000000000000004
NFL,2022,1,2022-09-11,GB@MIN,home,2.5,105.0,-116.0,0.5739999930772464,0.4878048780487805,17.66999858083551,Green,1,105.0,2.5
NFL,2022,1,2022-09-11,BAL@NYJ,away,-6.5,-107.0,-103.0,0.6861882951103464,0.5073891625615764,35.23905233728186,Green,1,97.09,-6.5000000000000036
NFL,2022,1,2022-09-11,NYG@TEN,home,5.5,-102.0,-108.0,0.6592612417433361,0.504950495049505,30.5595792472097,Green,0,-100.0,5.5
NFL,2022,1,2022-09-11,JAX@WAS,home,3.0,-110.0,-101.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,1,90.91,3.0000000000000004
NFL,2022,1,2022-09-12,DEN@SEA,away,-6.0,-103.0,-107.0,0.6728372237476172,0.5169082125603864,30.165705902576413,Green,0,-100.0,-5.999999999999999
NFL,2022,2,2022-09-15,LAC@KC,home,4.0,102.0,-113.0,0.6173420593950878,0.49504950495049505,24.703095997807733,Green,0,-100.0,4.000000000000001
NFL,2022,2,2022-09-18,MIA@BAL,home,3.0,-114.0,103.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,0,-100.0,3.0000000000000004
NFL,2022,2,2022-09-18,NYJ@CLE,home,6.5,100.0,-111.0,0.6861882951103464,0.5,37.23765902206928,Green,0,-100.0,6.5000000000000036
NFL,2022,2,2022-09-18,CIN@DAL,away,-7.5,-122.0,110.0,0.7121584679299363,0.47619047619047616,49.55327826528663,Green,0,-100.0,-7.500000000000003
NFL,2022,2,2022-09-18,HOU@DEN,home,10.5,103.0,-114.0,0.7833573157367203,0.49261083743842365,59.021535094554224,Green,0,-100.0,10.5
NFL,2022,2,2022-09-18,WAS@DET,away,-1.0,-103.0,-107.0,0.529744200997311,0.5169082125603864,2.483223931255496,Green,0,-100.0,-1.0000000000000024
NFL,2022,2,2022-09-18,CHI@GB,home,10.5,100.0,-111.0,0.7833573157367203,0.5,56.671463147344056,Green,1,100.0,10.5
NFL,2022,2,2022-09-18,IND@JAX,away,-3.0,-103.0,-107.0,0.5885748930607881,0.5169082125603864,13.864488657554341,Green,0,-100.0,-3.0000000000000004
NFL,2022,2,2022-09-18,ATL@LA,home,10.5,103.0,-113.0,0.7833573157367203,0.49261083743842365,59.021535094554224,Green,0,-100.0,10.5
NFL,2022,2,2022-09-18,ARI@LV,home,5.5,100.0,-110.0,0.6592612417433361,0.5,31.852248348667224,Green,0,-100.0,5.5
NFL,2022,2,2022-09-18,TB@NO,away,-2.5,-102.0,-109.0,0.5739999930772464,0.5215311004784688,10.060549131325224,Green,1,91.74,-2.5
NFL,2022,2,2022-09-18,CAR@NYG,away,-1.0,-104.0,-106.0,0.529744200997311,0.5145631067961165,2.9502881183453455,Green,0,-100.0,-1.0000000000000024
NFL,2022,2,2022-09-18,NE@PIT,away,-3.0,-109.0,-102.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,0,0.0,-3.0000000000000004
NFL,2022,2,2022-09-18,SEA@SF,home,8.5,102.0,-113.0,0.7370667233812597,0.49504950495049505,48.887478123014446,Green,1,102.0,8.5
NFL,2022,2,2022-09-19,TEN@BUF,home,10.0,104.0,-115.0,0.7722474293659675,0.49019607843137253,57.53847559065737,Green,1,104.0,9.999999999999998
NFL,2022,2,2022-09-19,MIN@PHI,home,2.5,-117.0,106.0,0.5739999930772464,0.5391705069124424,6.459827775865351,Green,1,85.47,2.5
NFL,2022,3,2022-09-22,PIT@CLE,home,4.5,101.0,-111.0,0.6314970340004694,0.4975124378109453,26.930903834094355,Green,1,101.0,4.5
NFL,2022,3,2022-09-25,LA@ARI,away,-3.5,-115.0,104.0,0.6030285590722003,0.49019607843137253,23.017826050728864,Green,1,104.0,-3.4999999999999982
NFL,2022,3,2022-09-25,NO@CAR,away,-2.0,-109.0,-102.0,0.5593232883596602,0.504950495049505,10.767945341815055,Green,0,-100.0,-2.0000000000000004
NFL,2022,3,2022-09-25,HOU@CHI,home,3.0,-103.0,-107.0,0.5885748930607881,0.5073891625615764,16.00068280712621,Green,0,0.0,3.0000000000000004
NFL,2022,3,2022-09-25,SF@DEN,away,-1.0,-108.0,-102.0,0.529744200997311,0.504950495049505,4.910126079859634,Green,0,-100.0,-1.0000000000000024
NFL,2022,3,2022-09-25,KC@IND,away,-4.5,-114.0,103.0,0.6314970340004694,0.49261083743842365,28.193897902095287,Green,0,-100.0,-4.5
NFL,2022,3,2022-09-25,JAX@LAC,home,6.5,-104.0,-106.0,0.6861882951103464,0.5098039215686274,34.59847327164487,Green,0,-100.0,6.5000000000000036
NFL,2022,3,2022-09-25,BUF@MIA,away,-4.0,-106.0,-104.0,0.6173420593950878,0.5098039215686274,21.094019342882607,Green,0,-100.0,-4.000000000000001
NFL,2022,3,2022-09-25,DET@MIN,home,6.5,-110.0,-101.0,0.6861882951103464,0.5238095238095238,30.999583611975222,Green,0,-100.0,6.5000000000000036
NFL,2022,3,2022-09-25,BAL@NE,away,-2.5,104.0,-114.0,0.5739999930772464,0.5327102803738317,7.750875893447995,Green,1,87.72,-2.5
NFL,2022,3,2022-09-25,CIN@NYJ,away,-6.5,-115.0,104.0,0.6861882951103464,0.49019607843137253,39.982412202510666,Green,1,104.0,-6.5000000000000036
NFL,2022,3,2022-09-25,ATL@SEA,home,1.0,102.0,-112.0,0.5297442009973109,0.49504950495049505,7.008328601456803,Green,0,-100.0,0.9999999999999987
NFL,2022,3,2022-09-25,GB@TB,home,1.0,-115.0,105.0,0.5297442009973109,0.5348837209302325,-0.9608667700679641,Red,0,-100.0,0.9999999999999987
NFL,2022,3,2022-09-25,LV@TEN,away,-1.5,103.0,-113.0,0.5445646281011292,0.5305164319248826,2.648022819062401,Green,0,-100.0,-1.5000000000000022
NFL,2022,3,2022-09-25,PHI@WAS,away,-6.0,-112.0,102.0,0.6728372237476172,0.49504950495049505,35.91311919701868,Green,1,102.0,-5.999999999999999
NFL,2022,3,2022-09-26,DAL@NYG,home,1.0,-113.0,103.0,0.5297442009973109,0.5305164319248826,-0.14556211289626364,Red,0,-100.0,0.9999999999999987
NFL,2022,4,2022-09-29,MIA@CIN,home,4.0,-103.0,-107.0,0.6173420593950878,0.5073891625615764,21.670328210876534,Green,1,97.09,4.000000000000001
NFL,2022,4,2022-10-02,CLE@ATL,away,-1.0,-109.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,0,-100.0,-1.0000000000000024
NFL,2022,4,2022-10-02,BUF@BAL,away,-3.0,106.0,-117.0,0.5885748930607881,0.5391705069124424,9.163035721530788,Green,0,0.0,-3.0000000000000004
NFL,2022,4,2022-10-02,ARI@CAR,home,1.0,-106.0,-104.0,0.5297442009973109,0.5145631067961165,2.9502881183453287,Green,0,-100.0,0.9999999999999987
NFL,2022,4,2022-10-02,WAS@DAL,home,3.0,-101.0,-110.0,0.5885748930607881,0.5024875621890548,17.132231193285563,Green,1,99.01,3.0000000000000004
NFL,2022,4,2022-10-02,SEA@DET,home,3.0,-113.0,103.0,0.5885748930607881,0.5305164319248826,10.943763028272457,Green,0,-100.0,3.0000000000000004
NFL,2022,4,2022-10-02,NE@GB,home,10.0,109.0,-120.0,0.7722474293659675,0.4784688995215311,61.399712737487214,Green,0,-100.0,9.999999999999998
NFL,2022,4,2022-10-02,LAC@HOU,away,-5.5,-104.0,-106.0,0.6592612417433361,0.5145631067961165,28.12058094257287,Green,1,94.34,-5.5
NFL,2022,4,2022-10-02,TEN@IND,home,4.5,-105.0,-105.0,0.6314970340004694,0.5121951219512195,23.29227806675831,Green,0,-100.0,4.5
NFL,2022,4,2022-10-02,DEN@LV,home,2.5,-109.0,-101.0,0.5739999930772464,0.5215311004784688,10.060549131325224,Green,1,91.74,2.5
NFL,2022,4,2022-10-02,MIN@NO,away,-4.0,-107.0,-103.0,0.6173420593950878,0.5073891625615764,21.670328210876534,Green,0,-100.0,-4.000000000000001
NFL,2022,4,2022-10-02,CHI@NYG,home,3.0,109.0,-120.0,0.5885748930607881,0.4784688995215311,23.01215264970473,Green,1,109.0,3.0000000000000004
NFL,2022,4,2022-10-02,JAX@PHI,home,6.5,-102.0,-109.0,0.6861882951103464,0.504950495049505,35.89219177675488,Green,1,98.04,6.5000000000000036
NFL,2022,4,2022-10-02,NYJ@PIT,home,3.0,-108.0,-102.0,0.5885748930607881,0.5192307692307693,13.355164589485124,Green,0,-100.0,3.0000000000000004
NFL,2022,4,2022-10-02,KC@TB,home,1.0,-118.0,107.0,0.5297442009973109,0.5412844036697247,-2.132003544564598,Red,0,-100.0,0.9999999999999987
NFL,2022,4,2022-10-03,LA@SF,home,1.0,-116.0,106.0,0.5297442009973109,0.5370370370370371,-1.3579763660179711,Red,1,86.21,0.9999999999999987
NFL,2022,5,2022-10-06,IND@DEN,home,3.5,104.0,-114.0,0.6030285590722003,0.49019607843137253,23.017826050728864,Green,0,-100.0,3.4999999999999982
NFL,2022,5,2022-10-09,PHI@ARI,away,-5.5,-111.0,101.0,0.6592612417433361,0.4975124378109453,32.51150959041056,Green,0,-100.0,-5.5
NFL,2022,5,2022-10-09,CIN@BAL,home,3.0,-114.0,103.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,0,-100.0,3.0000000000000004
